"id"	"trans"	"b2b"	"distance"	"count"	"score"
"chr11:65497689-65506516<->chr15:86079974-87029052"	TRUE	TRUE	NA	292	62.7794805299627
"chr11:65497689-65506516<->chr22:33162227-33922841"	TRUE	TRUE	NA	383	62.7794805299627
"chr1:204828652-205022822<->chr11:65497689-65506516"	TRUE	TRUE	NA	168	62.7717770348561
"chr11:65497689-65506516<->chr6:161347418-162727775"	TRUE	TRUE	NA	429	62.6948721722278
"chr11:65497689-65506516<->chr16:11976735-12574287"	TRUE	TRUE	NA	359	62.584399280617
"chr11:65497689-65506516<->chr17:79089346-79516148"	TRUE	TRUE	NA	285	62.5732676649492
"chr10:76869602-77638369<->chr11:65422775-65445540"	TRUE	TRUE	NA	209	62.4102010111937
"chr11:65497689-65506516<->chr2:72175985-72826041"	TRUE	TRUE	NA	394	62.3283300510339
"chr11:65497689-65506516<->chr3:153384935-153980186"	TRUE	TRUE	NA	297	62.2536531076378
"chr10:75431625-76560168<->chr11:65422775-65445540"	TRUE	TRUE	NA	243	62.2130218671456
"chr10:1177314-1737525<->chr11:65497689-65506516"	TRUE	TRUE	NA	153	62.1837371405948
"chr11:65497689-65506516<->chr3:6770002-7741533"	TRUE	TRUE	NA	289	62.1440794483962
"chr11:65497689-65506516<->chr3:61561570-62297609"	TRUE	TRUE	NA	482	62.1069355661699
"chr11:65497689-65506516<->chr14:58646632-59184247"	TRUE	TRUE	NA	309	62.1004605247442
"chr11:65497689-65506516<->chr12:23529505-24562544"	TRUE	TRUE	NA	590	62.0447413656702
"chr1:85318482-85578363<->chr11:65497689-65506516"	TRUE	TRUE	NA	191	62.0328084778263
"chr1:204218854-204377665<->chr11:65497689-65506516"	TRUE	TRUE	NA	143	62.0121070418218
"chr11:65497689-65506516<->chr4:7192539-7742836"	TRUE	TRUE	NA	311	61.8156604818521
"chr10:48684877-48982956<->chr11:65497689-65506516"	TRUE	TRUE	NA	149	61.6797540024133
"chr10:50305587-50625163<->chr11:65497689-65506516"	TRUE	TRUE	NA	198	61.6700532508547
"chr10:106573664-107164534<->chr11:65497689-65506516"	TRUE	TRUE	NA	156	61.6686701637362
"chr11:65497689-65506516<->chr2:179441983-179861612"	TRUE	TRUE	NA	274	61.6544664411879
"chr11:65497689-65506516<->chr7:79768029-80226181"	TRUE	TRUE	NA	332	61.6336128370454
"chr11:65497689-65506516<->chr6:128883139-129516566"	TRUE	TRUE	NA	416	61.5785777042588
"chr11:65497689-65506516<->chr7:43112630-43566001"	TRUE	TRUE	NA	283	61.4139390277326
"chr1:184387030-184629019<->chr11:65497689-65506516"	TRUE	TRUE	NA	169	61.3057853511489
"chr11:65497689-65506516<->chr13:59665584-60163928"	TRUE	TRUE	NA	300	61.2334176035772
"chr11:65497689-65506516<->chr3:115147606-115564389"	TRUE	TRUE	NA	268	61.1630889404436
"chr11:65497689-65506516<->chr2:32946954-33399509"	TRUE	TRUE	NA	292	60.9982731535489
"chr11:65497689-65506516<->chr5:74111691-74536976"	TRUE	TRUE	NA	287	60.9468404575508
"chr11:65497689-65506516<->chr3:171058415-171460408"	TRUE	TRUE	NA	280	60.8072610246887
"chr1:184790725-184974508<->chr11:65497689-65506516"	TRUE	TRUE	NA	157	60.8026090863716
"chr11:65497689-65506516<->chr6:152121685-152637801"	TRUE	TRUE	NA	330	60.7948644756291
"chr11:65497689-65506516<->chr12:75563203-75984015"	TRUE	TRUE	NA	282	60.7199483196012
"chr10:32446141-32882874<->chr11:65497689-65506516"	TRUE	TRUE	NA	187	60.6957645246639
"chr11:65497689-65506516<->chr7:111726111-112206407"	TRUE	TRUE	NA	331	60.6065907396098
"chr11:65497689-65506516<->chr6:20534458-21232404"	TRUE	TRUE	NA	368	60.5668318767631
"chr11:65497689-65506516<->chr8:101686543-102124907"	TRUE	TRUE	NA	347	60.4374096178354
"chr11:65497689-65506516<->chr6:163671578-164231610"	TRUE	TRUE	NA	260	60.313223927263
"chr10:19816240-20289856<->chr11:65497689-65506516"	TRUE	TRUE	NA	150	60.2731662476721
"chr1:50437029-50960267<->chr11:65497689-65506516"	TRUE	TRUE	NA	240	60.2388967238567
"chr1:64470130-64693058<->chr11:65497689-65506516"	TRUE	TRUE	NA	171	60.1218925066797
"chr11:65497689-65506516<->chr2:45651346-46187990"	TRUE	TRUE	NA	438	60.0075734586945
"chr11:65497689-65506516<->chr12:990510-1495933"	TRUE	TRUE	NA	356	59.9365235155409
"chr11:65497689-65506516<->chr4:101411287-102074812"	TRUE	TRUE	NA	328	59.8711150976713
"chr11:65497689-65506516<->chr2:76747720-77593319"	TRUE	TRUE	NA	269	59.8642114628913
"chr11:65497689-65506516<->chr18:1883525-2489426"	TRUE	TRUE	NA	272	59.8145347886571
"chr11:65497689-65506516<->chr3:134597802-135260467"	TRUE	TRUE	NA	299	59.7539523433302
"chr1:215005776-215237090<->chr11:65497689-65506516"	TRUE	TRUE	NA	163	59.6727860799718
"chr11:65497689-65506516<->chr12:85955667-86838904"	TRUE	TRUE	NA	283	59.65551505774
"chr11:65497689-65506516<->chr15:38628006-39180499"	TRUE	TRUE	NA	348	59.564983118264
"chr11:65497689-65506516<->chr4:108808726-109302752"	TRUE	TRUE	NA	278	59.5118645233089
"chr11:65497689-65506516<->chr2:187003221-187556288"	TRUE	TRUE	NA	328	59.4770736187277
"chr10:52450875-52755507<->chr11:65497689-65506516"	TRUE	TRUE	NA	144	59.4398997345285
"chr11:65497689-65506516<->chr4:148445704-149024624"	TRUE	TRUE	NA	275	59.4086995123499
"chr10:132537788-132783480<->chr11:65497689-65506516"	TRUE	TRUE	NA	172	59.3760235126642
"chr10:35247026-35572669<->chr11:65497689-65506516"	TRUE	TRUE	NA	215	59.3534968814559
"chr11:65497689-65506516<->chr14:46839630-47675605"	TRUE	TRUE	NA	276	59.2187443625701
"chr11:65497689-65506516<->chr20:52192160-52670578"	TRUE	TRUE	NA	275	59.0793249195517
"chr11:65497689-65506516<->chr3:65353526-66038834"	TRUE	TRUE	NA	426	59.0205160512397
"chr11:65497689-65506516<->chr6:56457988-56954649"	TRUE	TRUE	NA	384	58.9989859406711
"chr11:65497689-65506516<->chr7:110662645-111562517"	TRUE	TRUE	NA	437	58.9330265325471
"chr10:118784564-119029544<->chr11:65497689-65506516"	TRUE	TRUE	NA	148	58.8474368123179
"chr11:65497689-65506516<->chr6:72621793-73198851"	TRUE	TRUE	NA	327	58.6935251268758
"chr1:197504749-197775696<->chr11:65497689-65506516"	TRUE	TRUE	NA	170	58.6687654571188
"chr11:65497689-65506516<->chrX:28587447-29956718"	TRUE	TRUE	NA	301	58.6200071099689
"chr11:65497689-65506516<->chr13:108596153-109208005"	TRUE	TRUE	NA	283	58.6122216010376
"chr11:65497689-65506516<->chr17:48133443-48430275"	TRUE	TRUE	NA	261	58.586307354436
"chr10:101845600-102056193<->chr11:65497689-65506516"	TRUE	TRUE	NA	182	58.460999682286
"chr11:65497689-65506516<->chr8:49909790-50796692"	TRUE	TRUE	NA	277	58.4435006503
"chr11:65497689-65506516<->chr7:114086328-114693772"	TRUE	TRUE	NA	326	58.4273632507886
"chr11:65497689-65506516<->chr17:80544820-80966371"	TRUE	TRUE	NA	347	58.410857964059
"chr11:65497689-65506516<->chr3:2098814-3057959"	TRUE	TRUE	NA	272	58.3686764288461
"chr11:65497689-65506516<->chr2:196189100-196593684"	TRUE	TRUE	NA	271	58.1779080093103
"chr11:65497689-65506516<->chr14:61187560-61550976"	TRUE	TRUE	NA	279	58.1484421902697
"chr11:65497689-65506516<->chr19:13206443-13633025"	TRUE	TRUE	NA	272	58.093267670258
"chr11:65497689-65506516<->chr14:53169011-53883740"	TRUE	TRUE	NA	414	58.0600570137406
"chr11:65497689-65506516<->chr7:1815805-2242215"	TRUE	TRUE	NA	316	57.9507509923255
"chr11:65497689-65506516<->chr4:40810028-41216714"	TRUE	TRUE	NA	333	57.8913965076172
"chr11:65497689-65506516<->chr6:44809318-45377953"	TRUE	TRUE	NA	322	57.7765210289002
"chr11:65497689-65506516<->chr4:149351904-149896233"	TRUE	TRUE	NA	289	57.7685916615389
"chr11:65497689-65506516<->chr3:151085698-151437072"	TRUE	TRUE	NA	266	57.7623820627619
"chr1:56154546-56477687<->chr11:65497689-65506516"	TRUE	TRUE	NA	182	57.6812472386907
"chr11:65497689-65506516<->chr18:7566783-8406861"	TRUE	TRUE	NA	435	57.6412370721977
"chr11:65497689-65506516<->chr7:132123333-132648688"	TRUE	TRUE	NA	381	57.5465211864446
"chr11:65497689-65506516<->chr14:29576480-30191898"	TRUE	TRUE	NA	326	57.5353031326793
"chr1:190097659-190478404<->chr11:65497689-65506516"	TRUE	TRUE	NA	131	57.5114557165363
"chr11:65497689-65506516<->chr2:176495256-176819180"	TRUE	TRUE	NA	253	57.5111791247489
"chr11:65497689-65506516<->chr4:150264436-151015727"	TRUE	TRUE	NA	470	57.5027653607251
"chr11:65497689-65506516<->chr15:60488285-61229302"	TRUE	TRUE	NA	500	57.4909944117566
"chr1:77979543-78138444<->chr11:65497689-65506516"	TRUE	TRUE	NA	145	57.4711859895995
"chr1:239386566-239915452<->chr11:65497689-65506516"	TRUE	TRUE	NA	146	57.2123178242698
"chr1:182096339-182314061<->chr11:65497689-65506516"	TRUE	TRUE	NA	130	57.1760013487896
"chr11:65497689-65506516<->chr3:7951264-8611924"	TRUE	TRUE	NA	334	57.1473720320282
"chr1:208022243-208244384<->chr11:65497689-65506516"	TRUE	TRUE	NA	162	57.1020877837837
"chr11:65497689-65506516<->chr6:123803866-124825640"	TRUE	TRUE	NA	276	57.0739831538985
"chr11:65497689-65506516<->chr4:61201259-62078335"	TRUE	TRUE	NA	266	57.0170382852993
"chr11:65497689-65506516<->chr4:161383898-162164004"	TRUE	TRUE	NA	252	56.9462852287517
"chr1:21822245-21937310<->chr11:65497689-65506516"	TRUE	TRUE	NA	256	56.8906067191958
"chr11:65497689-65506516<->chr6:14661830-15090170"	TRUE	TRUE	NA	261	56.8450153880717
"chr11:65497689-65506516<->chr8:61057159-61501645"	TRUE	TRUE	NA	254	56.8159773598169
"chr11:65497689-65506516<->chr9:99397025-99906605"	TRUE	TRUE	NA	283	56.7662426285097
"chr11:65497689-65506516<->chr3:31657891-32077580"	TRUE	TRUE	NA	259	56.7549161371975
"chr11:65497689-65506516<->chr6:133502253-133892802"	TRUE	TRUE	NA	265	56.7081161471941
"chr5:58969039-60522120<->chr5:59039762-59063503"	FALSE	TRUE	693947	419	56.6657922248262
"chr1:86914636-87109982<->chr11:65497689-65506516"	TRUE	TRUE	NA	156	56.5988500728411
"chr11:65497689-65506516<->chr17:66302614-66810743"	TRUE	TRUE	NA	329	56.5921035321486
"chr11:65497689-65506516<->chr7:1815794-2233243"	TRUE	TRUE	NA	307	56.4992324452053
"chr11:65497689-65506516<->chr11:132414978-133532519"	FALSE	TRUE	67471646	477	56.3830866471701
"chr11:65497689-65506516<->chr12:89010682-89309566"	TRUE	TRUE	NA	267	56.188394797185
"chr11:65497689-65506516<->chr2:170178146-170655171"	TRUE	TRUE	NA	241	56.1768932765839
"chr10:50990889-52298423<->chr11:65422775-65445540"	TRUE	TRUE	NA	264	56.1155729632082
"chr11:65497689-65506516<->chr20:61252262-61940617"	TRUE	TRUE	NA	288	56.1078647721766
"chr10:89213570-89414557<->chr11:65497689-65506516"	TRUE	TRUE	NA	156	56.0984444567049
"chr11:65497689-65506516<->chr4:78057324-78544269"	TRUE	TRUE	NA	305	56.0794496160161
"chr11:65497689-65506516<->chr2:196967018-197311173"	TRUE	TRUE	NA	263	55.9826192149192
"chr11:65497689-65506516<->chr7:137381038-137847092"	TRUE	TRUE	NA	276	55.9332950249424
"chr11:65497689-65506516<->chr20:9068764-9481242"	TRUE	TRUE	NA	264	55.7437498295573
"chr11:65497689-65506516<->chr12:46383653-46876784"	TRUE	TRUE	NA	315	55.7437498295573
"chr10:121989164-122254545<->chr11:65497689-65506516"	TRUE	TRUE	NA	170	55.6202959496411
"chr11:65497689-65506516<->chr8:121639294-121994185"	TRUE	TRUE	NA	259	55.6094904548831
"chr11:65497689-65506516<->chr5:136975299-137598379"	TRUE	TRUE	NA	395	55.6052089459386
"chr11:65497689-65506516<->chr6:45328158-45664349"	TRUE	TRUE	NA	274	55.5640603664731
"chr11:65497689-65506516<->chr2:163743914-164352223"	TRUE	TRUE	NA	247	55.5230191823481
"chr11:65497689-65506516<->chr6:139271363-139667284"	TRUE	TRUE	NA	251	55.3542649961348
"chr1:175315195-175743616<->chr11:65497689-65506516"	TRUE	TRUE	NA	135	55.3120084616135
"chr1:183248238-183418380<->chr11:65497689-65506516"	TRUE	TRUE	NA	124	55.2983758560805
"chr1:43164176-43270936<->chr11:65497689-65506516"	TRUE	TRUE	NA	115	55.2856005126623
"chr11:65497689-65506516<->chr15:76347905-76905444"	TRUE	TRUE	NA	294	55.239934453228
"chr11:65497689-65506516<->chr8:115950512-116325062"	TRUE	TRUE	NA	241	55.1316281618136
"chr11:65497689-65506516<->chrX:104566200-105767829"	TRUE	TRUE	NA	242	55.0866078624249
"chr1:172775906-173064015<->chr11:65497689-65506516"	TRUE	TRUE	NA	140	54.9886453494484
"chr1:99004277-99244794<->chr11:65497689-65506516"	TRUE	TRUE	NA	122	54.929465002066
"chr11:65497689-65506516<->chr8:118189456-118622112"	TRUE	TRUE	NA	258	54.8785945851972
"chr11:65497689-65506516<->chr2:43230837-43596046"	TRUE	TRUE	NA	288	54.8720859124036
"chr11:65497689-65506516<->chr17:72290092-72640472"	TRUE	TRUE	NA	248	54.8303119862798
"chr1:2050412-2185395<->chr11:65497689-65506516"	TRUE	TRUE	NA	119	54.8108579446085
"chr11:65497689-65506516<->chr8:84182788-84921844"	TRUE	TRUE	NA	246	54.7212853288525
"chr1:117953591-118185228<->chr11:65497689-65506516"	TRUE	TRUE	NA	134	54.6755062366439
"chr11:65497689-65506516<->chr3:156037702-156539138"	TRUE	TRUE	NA	303	54.5998283783363
"chr11:65497689-65506516<->chr16:28341435-29370272"	TRUE	TRUE	NA	339	54.5770119165921
"chr11:65497689-65506516<->chr2:161424333-161985282"	TRUE	TRUE	NA	237	54.5430585735781
"chr11:65497689-65506516<->chr15:69462922-69843120"	TRUE	TRUE	NA	253	54.5342508342802
"chr1:10210571-10381603<->chr11:65497689-65506516"	TRUE	TRUE	NA	176	54.408715521688
"chr1:66533384-66751139<->chr11:65497689-65506516"	TRUE	TRUE	NA	142	54.3305582705411
"chr11:65497689-65506516<->chr12:22699860-23188807"	TRUE	TRUE	NA	241	54.2526520276529
"chr11:65497689-65506516<->chr15:38865323-39427195"	TRUE	TRUE	NA	395	54.2436242622687
"chr11:65497689-65506516<->chr7:16916360-17346152"	TRUE	TRUE	NA	272	54.2380184865498
"chr1:93992835-94121148<->chr11:65497689-65506516"	TRUE	TRUE	NA	119	54.2067292011535
"chr10:74824928-75032624<->chr11:65497689-65506516"	TRUE	TRUE	NA	198	54.1714544617563
"chr10:96998039-97185959<->chr11:65497689-65506516"	TRUE	TRUE	NA	124	54.1418984821393
"chr1:53506238-53738106<->chr11:65497689-65506516"	TRUE	TRUE	NA	180	54.0651431151907
"chr11:65497689-65506516<->chr4:176844494-177301253"	TRUE	TRUE	NA	262	54.0613715717068
"chr1:45786988-46036122<->chr11:65497689-65506516"	TRUE	TRUE	NA	163	54.039909321895
"chr11:65497689-65506516<->chr6:8435569-9294133"	TRUE	TRUE	NA	270	53.9686178998401
"chr11:65497689-65506516<->chr13:50519365-50843939"	TRUE	TRUE	NA	248	53.8498319627542
"chr11:65497689-65506516<->chr3:71943593-72279503"	TRUE	TRUE	NA	233	53.7138368977254
"chr11:65497689-65506516<->chr18:36297715-36780055"	TRUE	TRUE	NA	296	53.6867193997638
"chr10:123706208-123940267<->chr11:65497689-65506516"	TRUE	TRUE	NA	121	53.6623157302927
"chr11:65497689-65506516<->chr8:98371229-98942827"	TRUE	TRUE	NA	354	53.6227569719333
"chr11:65497689-65506516<->chr8:93213303-93700433"	TRUE	TRUE	NA	254	53.5591163250042
"chr11:65497689-65506516<->chr14:32329299-32837684"	TRUE	TRUE	NA	254	53.5094922274844
"chr11:65497689-65506516<->chr12:123973242-124316024"	TRUE	TRUE	NA	287	53.4853391548034
"chr11:65497689-65506516<->chr18:34493291-34891844"	TRUE	TRUE	NA	244	53.4330636653871
"chr11:65497689-65506516<->chr14:39432600-40390547"	TRUE	TRUE	NA	282	53.3968440322659
"chr11:65497689-65506516<->chr3:180989763-181836880"	TRUE	TRUE	NA	245	53.3357984981424
"chr10:30820208-31031937<->chr11:65497689-65506516"	TRUE	TRUE	NA	171	53.3298247918025
"chr11:65497689-65506516<->chr9:13386131-13836571"	TRUE	TRUE	NA	253	53.2901197620358
"chr11:65497689-65506516<->chr6:38168452-38640148"	TRUE	TRUE	NA	319	53.2727857430736
"chr11:65497689-65506516<->chr14:89412313-89954659"	TRUE	TRUE	NA	350	53.252797101732
"chr11:65497689-65506516<->chr13:40079107-40535807"	TRUE	TRUE	NA	331	53.2487867978402
"chr10:79068967-79316528<->chr11:65497689-65506516"	TRUE	TRUE	NA	262	53.2311390945523
"chr11:65497689-65506516<->chr7:38977910-39493095"	TRUE	TRUE	NA	233	53.2202815842175
"chr11:65497689-65506516<->chr6:5261045-5829192"	TRUE	TRUE	NA	302	53.2091697693487
"chr1:97095924-97322955<->chr11:65497689-65506516"	TRUE	TRUE	NA	161	53.1436593344177
"chr11:65497689-65506516<->chr12:129071726-129904025"	TRUE	TRUE	NA	232	53.1375400387229
"chr10:63167222-63521850<->chr11:65497689-65506516"	TRUE	TRUE	NA	239	53.134679693577
"chr11:65497689-65506516<->chr7:127652195-128092609"	TRUE	TRUE	NA	343	53.1135768260807
"chr11:65497689-65506516<->chr4:97184094-98143476"	TRUE	TRUE	NA	246	53.1005389541396
"chr11:65497689-65506516<->chr6:71886704-72403143"	TRUE	TRUE	NA	266	53.059300964511
"chr10:69801868-69964275<->chr11:65497689-65506516"	TRUE	TRUE	NA	130	53.0397102743723
"chr1:45016400-45306209<->chr11:65497689-65506516"	TRUE	TRUE	NA	131	53.0385575826437
"chr11:65497689-65506516<->chr5:73626159-73941993"	TRUE	TRUE	NA	251	53.0035852790405
"chr11:65497689-65506516<->chr4:185585445-185956652"	TRUE	TRUE	NA	240	52.9898979131508
"chr1:87620804-88685204<->chr11:65422775-65445540"	TRUE	TRUE	NA	216	52.9757577614612
"chr11:65497689-65506516<->chr6:25061627-25452263"	TRUE	TRUE	NA	261	52.8430932853409
"chr4:53377642-53460862<->chr4:53377840-54295272"	FALSE	TRUE	417304	2739	52.7760659005479
"chr10:95311772-95561414<->chr11:65497689-65506516"	TRUE	TRUE	NA	208	52.7694469805883
"chr11:65497689-65506516<->chr4:123539027-123962698"	TRUE	TRUE	NA	273	52.7395423986039
"chr11:65497689-65506516<->chr5:146581147-147084784"	TRUE	TRUE	NA	230	52.7328208331168
"chr11:65497689-65506516<->chr6:53929983-54266280"	TRUE	TRUE	NA	235	52.7108365462574
"chr10:11453947-11611754<->chr11:65497689-65506516"	TRUE	TRUE	NA	141	52.6290297263412
"chr11:65497689-65506516<->chr8:19404162-19758029"	TRUE	TRUE	NA	242	52.6245909748787
"chr1:186828950-186988981<->chr11:65497689-65506516"	TRUE	TRUE	NA	127	52.618891276273
"chr11:65497689-65506516<->chr20:60087827-60653784"	TRUE	TRUE	NA	242	52.5761616049622
"chr11:65497689-65506516<->chr6:162727133-163315492"	TRUE	TRUE	NA	245	52.517809755088
"chr1:225486836-225653142<->chr11:65497689-65506516"	TRUE	TRUE	NA	145	52.4483534563072
"chr11:65497689-65506516<->chr9:126914775-127223166"	TRUE	TRUE	NA	308	52.4414695334544
"chr11:65497689-65506516<->chr2:110732574-111118548"	TRUE	TRUE	NA	226	52.436205679246
"chr11:65497689-65506516<->chrX:11822424-12724523"	TRUE	TRUE	NA	242	52.351062044446
"chr11:65497689-65506516<->chr5:133196456-133612541"	TRUE	TRUE	NA	222	52.3065877407502
"chr11:65497689-65506516<->chr9:91563092-91950228"	TRUE	TRUE	NA	241	52.2529165345251
"chr11:65497689-65506516<->chr14:71320450-71741229"	TRUE	TRUE	NA	279	52.2506383224056
"chr11:65497689-65506516<->chr2:17877848-18361616"	TRUE	TRUE	NA	219	52.1510834312548
"chr11:65497689-65506516<->chr5:9035034-9546075"	TRUE	TRUE	NA	307	52.1280898306945
"chr11:65497689-65506516<->chr4:163524299-164384050"	TRUE	TRUE	NA	244	52.0676522310329
"chr11:65497689-65506516<->chr12:18242962-18648416"	TRUE	TRUE	NA	247	52.025824546484
"chr11:65497689-65506516<->chr9:37588414-38068687"	TRUE	TRUE	NA	356	52.0257328936522
"chr11:65497689-65506516<->chr3:139935186-140577397"	TRUE	TRUE	NA	237	52.0257328936522
"chr1:21217248-21345572<->chr11:65497689-65506516"	TRUE	TRUE	NA	135	52.0140033957281
"chr11:65497689-65506516<->chr6:39329991-39725408"	TRUE	TRUE	NA	238	51.9630424355138
"chr11:65497689-65506516<->chr21:31118417-31559977"	TRUE	TRUE	NA	239	51.8711842197245
"chr10:118046280-118210158<->chr11:65497689-65506516"	TRUE	TRUE	NA	127	51.8314605771484
"chr11:65497689-65506516<->chr20:46894625-47188844"	TRUE	TRUE	NA	246	51.7440579566927
"chr11:65497689-65506516<->chr15:47184102-47774228"	TRUE	TRUE	NA	273	51.7224207182982
"chr11:65497689-65506516<->chr7:81946445-82443777"	TRUE	TRUE	NA	318	51.7144421452553
"chr11:65497689-65506516<->chr18:49036388-49461347"	TRUE	TRUE	NA	279	51.6846636626567
"chr1:93561742-93847150<->chr11:65497689-65506516"	TRUE	TRUE	NA	223	51.6452710367429
"chr11:65497689-65506516<->chr13:43213519-43786908"	TRUE	TRUE	NA	404	51.62920910697
"chr1:94247820-94411036<->chr11:65497689-65506516"	TRUE	TRUE	NA	119	51.5434233279042
"chr11:65497689-65506516<->chr7:83955778-84492724"	TRUE	TRUE	NA	323	51.506164401497
"chr11:65497689-65506516<->chr13:101710805-102402457"	TRUE	TRUE	NA	247	51.459746242344
"chr1:18107799-18378483<->chr11:65497689-65506516"	TRUE	TRUE	NA	123	51.4585202282293
"chr10:110644337-110839468<->chr11:65497689-65506516"	TRUE	TRUE	NA	127	51.403999398778
"chr1:6785455-7769706<->chr11:65422775-65445540"	TRUE	TRUE	NA	173	51.3497114660248
"chr1:180269654-180502954<->chr11:65497689-65506516"	TRUE	TRUE	NA	151	51.3206573425285
"chr10:93306430-93482334<->chr11:65497689-65506516"	TRUE	TRUE	NA	144	51.2695494675078
"chr11:65497689-65506516<->chr15:43870762-44195271"	TRUE	TRUE	NA	255	51.2676132924642
"chr1:147258886-147517875<->chr11:65497689-65506516"	TRUE	TRUE	NA	127	51.2112063037405
"chr11:65497689-65506516<->chr5:32888237-33298066"	TRUE	TRUE	NA	233	51.1906612607089
"chr1:64833230-65067754<->chr11:65497689-65506516"	TRUE	TRUE	NA	197	51.1573126703858
"chr11:65497689-65506516<->chr3:177441911-177767379"	TRUE	TRUE	NA	222	51.1338108017765
"chr11:65497689-65506516<->chr18:74597871-75065671"	TRUE	TRUE	NA	312	51.1294508851419
"chr10:28050994-28334486<->chr11:65497689-65506516"	TRUE	TRUE	NA	137	51.0948630785214
"chr11:65497689-65506516<->chr3:178272933-178844429"	TRUE	TRUE	NA	235	51.0465230356546
"chr11:65497689-65506516<->chr2:58427800-59063766"	TRUE	TRUE	NA	227	51.0265047224125
"chr11:65497689-65506516<->chr3:25174333-25597932"	TRUE	TRUE	NA	210	51.0252448669411
"chr11:65497689-65506516<->chr3:170418869-170860380"	TRUE	TRUE	NA	242	50.9687351407261
"chr11:65497689-65506516<->chr8:139727726-140458579"	TRUE	TRUE	NA	300	50.961393687149
"chr11:65497689-65506516<->chr2:216694465-216994079"	TRUE	TRUE	NA	233	50.9374363290693
"chr1:201622886-201826969<->chr11:65497689-65506516"	TRUE	TRUE	NA	247	50.925945535267
"chr10:18140425-18543557<->chr11:65497689-65506516"	TRUE	TRUE	NA	137	50.9006708413609
"chr11:65497689-65506516<->chr4:182143988-182803024"	TRUE	TRUE	NA	344	50.8951269883991
"chr1:210328253-210676296<->chr11:65497689-65506516"	TRUE	TRUE	NA	131	50.8265843711504
